row_id,num_sold
22795,600
22796,167
22797,578
22798,1039
22799,291
22800,235
22801,427
22802,119
22803,410
22804,739
22805,207
22806,200
22807,364
22808,101
22809,350
22810,630
22811,176
22812,329
22813,600
22814,167
22815,578
22816,1039
22817,291
22818,235
22819,427
22820,119
22821,410
22822,739
22823,207
22824,200
22825,364
22826,101
22827,350
22828,630
22829,176
22830,329
22831,600
22832,167
22833,578
22834,1039
22835,291
22836,235
22837,427
22838,119
22839,410
22840,739
22841,207
22842,200
22843,364
22844,101
22845,350
22846,630
22847,176
22848,329
22849,600
22850,167
22851,578
22852,1039
22853,291
22854,235
22855,427
22856,119
22857,410
22858,739
22859,207
22860,200
22861,364
22862,101
22863,350
22864,630
22865,176
22866,329
22867,600
22868,167
22869,578
22870,1039
22871,291
22872,235
22873,427
22874,119
22875,410
22876,739
22877,207
22878,200
22879,364
22880,101
22881,350
22882,630
22883,176
22884,329
22885,600
22886,167
22887,578
22888,1039
22889,291
22890,235
22891,427
22892,119
22893,410
22894,739
22895,207
22896,200
22897,364
22898,101
22899,350
22900,630
22901,176
22902,329
22903,600
22904,167
22905,578
22906,1039
22907,291
22908,235
22909,427
22910,119
22911,410
22912,739
22913,207
22914,200
22915,364
22916,101
22917,350
22918,630
22919,176
22920,329
22921,600
22922,167
22923,578
22924,1039
22925,291
22926,235
22927,427
22928,119
22929,410
22930,739
22931,207
22932,200
22933,364
22934,101
22935,350
22936,630
22937,176
22938,329
22939,600
22940,167
22941,578
22942,1039
22943,291
22944,235
22945,427
22946,119
22947,410
22948,739
22949,207
22950,200
22951,364
22952,101
22953,350
22954,630
22955,176
22956,329
22957,600
22958,167
22959,578
22960,1039
22961,291
22962,235
22963,427
22964,119
22965,410
22966,739
22967,207
22968,200
22969,364
22970,101
22971,350
22972,630
22973,176
22974,329
22975,600
22976,167
22977,578
22978,1039
22979,291
22980,235
22981,427
22982,119
22983,410
22984,739
22985,207
22986,200
22987,364
22988,101
22989,350
22990,630
22991,176
22992,329
22993,600
22994,167
22995,578
22996,1039
22997,291
22998,235
22999,427
23000,119
23001,410
23002,739
23003,207
23004,200
23005,364
23006,101
23007,350
23008,630
23009,176
23010,329
23011,600
23012,167
23013,578
23014,1039
23015,291
23016,235
23017,427
23018,119
23019,410
23020,739
23021,207
23022,200
23023,364
23024,101
23025,350
23026,630
23027,176
23028,329
23029,600
23030,167
23031,578
23032,1039
23033,291
23034,235
23035,427
23036,119
23037,410
23038,739
23039,207
23040,200
23041,364
23042,101
23043,350
23044,630
23045,176
23046,329
23047,600
23048,167
23049,578
23050,1039
23051,291
23052,235
23053,427
23054,119
23055,410
23056,739
23057,207
23058,200
23059,364
23060,101
23061,350
23062,630
23063,176
23064,329
23065,600
23066,167
23067,578
23068,1039
23069,291
23070,235
23071,427
23072,119
23073,410
23074,739
23075,207
23076,200
23077,364
23078,101
23079,350
23080,630
23081,176
23082,329
23083,600
23084,167
23085,578
23086,1039
23087,291
23088,235
23089,427
23090,119
23091,410
23092,739
23093,207
23094,200
23095,364
23096,101
23097,350
23098,630
23099,176
23100,329
23101,600
23102,167
23103,578
23104,1039
23105,291
23106,235
23107,427
23108,119
23109,410
23110,739
23111,207
23112,200
23113,364
23114,101
23115,350
23116,630
23117,176
23118,329
23119,600
23120,167
23121,578
23122,1039
23123,291
23124,235
23125,427
23126,119
23127,410
23128,739
23129,207
23130,200
23131,364
23132,101
23133,350
23134,630
23135,176
23136,329
23137,600
23138,167
23139,578
23140,1039
23141,291
23142,235
23143,427
23144,119
23145,410
23146,739
23147,207
23148,200
23149,364
23150,101
23151,350
23152,630
23153,176
23154,329
23155,600
23156,167
23157,578
23158,1039
23159,291
23160,235
23161,427
23162,119
23163,410
23164,739
23165,207
23166,200
23167,364
23168,101
23169,350
23170,630
23171,176
23172,329
23173,600
23174,167
23175,578
23176,1039
23177,291
23178,235
23179,427
23180,119
23181,410
23182,739
23183,207
23184,200
23185,364
23186,101
23187,350
23188,630
23189,176
23190,329
23191,600
23192,167
23193,578
23194,1039
23195,291
23196,235
23197,427
23198,119
23199,410
23200,739
23201,207
23202,200
23203,364
23204,101
23205,350
23206,630
23207,176
23208,329
23209,600
23210,167
23211,578
23212,1039
23213,291
23214,235
23215,427
23216,119
23217,410
23218,739
23219,207
23220,200
23221,364
23222,101
23223,350
23224,630
23225,176
23226,329
23227,600
23228,167
23229,578
23230,1039
23231,291
23232,235
23233,427
23234,119
23235,410
23236,739
23237,207
23238,200
23239,364
23240,101
23241,350
23242,630
23243,176
23244,329
23245,600
23246,167
23247,578
23248,1039
23249,291
23250,235
23251,427
23252,119
23253,410
23254,739
23255,207
23256,200
23257,364
23258,101
23259,350
23260,630
23261,176
23262,329
23263,600
23264,167
23265,578
23266,1039
23267,291
23268,235
23269,427
23270,119
23271,410
23272,739
23273,207
23274,200
23275,364
23276,101
23277,350
23278,630
23279,176
23280,329
23281,600
23282,167
23283,578
23284,1039
23285,291
23286,235
23287,427
23288,119
23289,410
23290,739
23291,207
23292,200
23293,364
23294,101
23295,350
23296,630
23297,176
23298,329
23299,600
23300,167
23301,578
23302,1039
23303,291
23304,235
23305,427
23306,119
23307,410
23308,739
23309,207
23310,200
23311,364
23312,101
23313,350
23314,630
23315,176
23316,329
23317,600
23318,167
23319,578
23320,1039
23321,291
23322,235
23323,427
23324,119
23325,410
23326,739
23327,207
23328,200
23329,364
23330,101
23331,350
23332,630
23333,176
23334,329
23335,600
23336,167
23337,578
23338,1039
23339,291
23340,235
23341,427
23342,119
23343,410
23344,739
23345,207
23346,200
23347,364
23348,101
23349,350
23350,630
23351,176
23352,329
23353,600
23354,167
23355,578
23356,1039
23357,291
23358,235
23359,427
23360,119
23361,410
23362,739
23363,207
23364,200
23365,364
23366,101
23367,350
23368,630
23369,176
23370,329
23371,600
23372,167
23373,578
23374,1039
23375,291
23376,235
23377,427
23378,119
23379,410
23380,739
23381,207
23382,200
23383,364
23384,101
23385,350
23386,630
23387,176
23388,329
23389,600
23390,167
23391,578
23392,1039
23393,291
23394,235
23395,427
23396,119
23397,410
23398,739
23399,207
23400,200
23401,364
23402,101
23403,350
23404,630
23405,176
23406,329
23407,600
23408,167
23409,578
23410,1039
23411,291
23412,235
23413,427
23414,119
23415,410
23416,739
23417,207
23418,200
23419,364
23420,101
23421,350
23422,630
23423,176
23424,329
23425,600
23426,167
23427,578
23428,1039
23429,291
23430,235
23431,427
23432,119
23433,410
23434,739
23435,207
23436,200
23437,364
23438,101
23439,350
23440,630
23441,176
23442,329
23443,600
23444,167
23445,578
23446,1039
23447,291
23448,235
23449,427
23450,119
23451,410
23452,739
23453,207
23454,200
23455,364
23456,101
23457,350
23458,630
23459,176
23460,329
23461,600
23462,167
23463,578
23464,1039
23465,291
23466,235
23467,427
23468,119
23469,410
23470,739
23471,207
23472,200
23473,364
23474,101
23475,350
23476,630
23477,176
23478,329
23479,600
23480,167
23481,578
23482,1039
23483,291
23484,235
23485,427
23486,119
23487,410
23488,739
23489,207
23490,200
23491,364
23492,101
23493,350
23494,630
23495,176
23496,329
23497,600
23498,167
23499,578
23500,1039
23501,291
23502,235
23503,427
23504,119
23505,410
23506,739
23507,207
23508,200
23509,364
23510,101
23511,350
23512,630
23513,176
23514,329
23515,600
23516,167
23517,578
23518,1039
23519,291
23520,235
23521,427
23522,119
23523,410
23524,739
23525,207
23526,200
23527,364
23528,101
23529,350
23530,630
23531,176
23532,329
23533,600
23534,167
23535,578
23536,1039
23537,291
23538,235
23539,427
23540,119
23541,410
23542,739
23543,207
23544,200
23545,364
23546,101
23547,350
23548,630
23549,176
23550,329
23551,600
23552,167
23553,578
23554,1039
23555,291
23556,235
23557,427
23558,119
23559,410
23560,739
23561,207
23562,200
23563,364
23564,101
23565,350
23566,630
23567,176
23568,329
23569,600
23570,167
23571,578
23572,1039
23573,291
23574,235
23575,427
23576,119
23577,410
23578,739
23579,207
23580,200
23581,364
23582,101
23583,350
23584,630
23585,176
23586,329
23587,600
23588,167
23589,578
23590,1039
23591,291
23592,235
23593,427
23594,119
23595,410
23596,739
23597,207
23598,200
23599,364
23600,101
23601,350
23602,630
23603,176
23604,329
23605,600
23606,167
23607,578
23608,1039
23609,291
23610,235
23611,427
23612,119
23613,410
23614,739
23615,207
23616,200
23617,364
23618,101
23619,350
23620,630
23621,176
23622,329
23623,600
23624,167
23625,578
23626,1039
23627,291
23628,235
23629,427
23630,119
23631,410
23632,739
23633,207
23634,200
23635,364
23636,101
23637,350
23638,630
23639,176
23640,329
23641,600
23642,167
23643,578
23644,1039
23645,291
23646,235
23647,427
23648,119
23649,410
23650,739
23651,207
23652,200
23653,364
23654,101
23655,350
23656,630
23657,176
23658,329
23659,600
23660,167
23661,578
23662,1039
23663,291
23664,235
23665,427
23666,119
23667,410
23668,739
23669,207
23670,200
23671,364
23672,101
23673,350
23674,630
23675,176
23676,329
23677,600
23678,167
23679,578
23680,1039
23681,291
23682,235
23683,427
23684,119
23685,410
23686,739
23687,207
23688,200
23689,364
23690,101
23691,350
23692,630
23693,176
23694,329
23695,600
23696,167
23697,578
23698,1039
23699,291
23700,235
23701,427
23702,119
23703,410
23704,739
23705,207
23706,200
23707,364
23708,101
23709,350
23710,630
23711,176
23712,329
23713,600
23714,167
23715,578
23716,1039
23717,291
23718,235
23719,427
23720,119
23721,410
23722,739
23723,207
23724,200
23725,364
23726,101
23727,350
23728,630
23729,176
23730,329
23731,600
23732,167
23733,578
23734,1039
23735,291
23736,235
23737,427
23738,119
23739,410
23740,739
23741,207
23742,200
23743,364
23744,101
23745,350
23746,630
23747,176
23748,329
23749,600
23750,167
23751,578
23752,1039
23753,291
23754,235
23755,427
23756,119
23757,410
23758,739
23759,207
23760,200
23761,364
23762,101
23763,350
23764,630
23765,176
23766,329
23767,600
23768,167
23769,578
23770,1039
23771,291
23772,235
23773,427
23774,119
23775,410
23776,739
23777,207
23778,200
23779,364
23780,101
23781,350
23782,630
23783,176
23784,329
23785,600
23786,167
23787,578
23788,1039
23789,291
23790,235
23791,427
23792,119
23793,410
23794,739
23795,207
23796,200
23797,364
23798,101
23799,350
23800,630
23801,176
23802,329
23803,600
23804,167
23805,578
23806,1039
23807,291
23808,235
23809,427
23810,119
23811,410
23812,739
23813,207
23814,200
23815,364
23816,101
23817,350
23818,630
23819,176
23820,329
23821,600
23822,167
23823,578
23824,1039
23825,291
23826,235
23827,427
23828,119
23829,410
23830,739
23831,207
23832,200
23833,364
23834,101
23835,350
23836,630
23837,176
23838,329
23839,600
23840,167
23841,578
23842,1039
23843,291
23844,235
23845,427
23846,119
23847,410
23848,739
23849,207
23850,200
23851,364
23852,101
23853,350
23854,630
23855,176
23856,329
23857,600
23858,167
23859,578
23860,1039
23861,291
23862,235
23863,427
23864,119
23865,410
23866,739
23867,207
23868,200
23869,364
23870,101
23871,350
23872,630
23873,176
23874,329
23875,600
23876,167
23877,578
23878,1039
23879,291
23880,235
23881,427
23882,119
23883,410
23884,739
23885,207
23886,200
23887,364
23888,101
23889,350
23890,630
23891,176
23892,329
23893,600
23894,167
23895,578
23896,1039
23897,291
23898,235
23899,427
23900,119
23901,410
23902,739
23903,207
23904,200
23905,364
23906,101
23907,350
23908,630
23909,176
23910,329
23911,600
23912,167
23913,578
23914,1039
23915,291
23916,235
23917,427
23918,119
23919,410
23920,739
23921,207
23922,200
23923,364
23924,101
23925,350
23926,630
23927,176
23928,329
23929,600
23930,167
23931,578
23932,1039
23933,291
23934,235
23935,427
23936,119
23937,410
23938,739
23939,207
23940,200
23941,364
23942,101
23943,350
23944,630
23945,176
23946,329
23947,600
23948,167
23949,578
23950,1039
23951,291
23952,235
23953,427
23954,119
23955,410
23956,739
23957,207
23958,200
23959,364
23960,101
23961,350
23962,630
23963,176
23964,329
23965,600
23966,167
23967,578
23968,1039
23969,291
23970,235
23971,427
23972,119
23973,410
23974,739
23975,207
23976,200
23977,364
23978,101
23979,350
23980,630
23981,176
23982,329
23983,600
23984,167
23985,578
23986,1039
23987,291
23988,235
23989,427
23990,119
23991,410
23992,739
23993,207
23994,200
23995,364
23996,101
23997,350
23998,630
23999,176
24000,329
24001,600
24002,167
24003,578
24004,1039
24005,291
24006,235
24007,427
24008,119
24009,410
24010,739
24011,207
24012,200
24013,364
24014,101
24015,350
24016,630
24017,176
24018,329
24019,600
24020,167
24021,578
24022,1039
24023,291
24024,235
24025,427
24026,119
24027,410
24028,739
24029,207
24030,200
24031,364
24032,101
24033,350
24034,630
24035,176
24036,329
24037,600
24038,167
24039,578
24040,1039
24041,291
24042,235
24043,427
24044,119
24045,410
24046,739
24047,207
24048,200
24049,364
24050,101
24051,350
24052,630
24053,176
24054,329
24055,600
24056,167
24057,578
24058,1039
24059,291
24060,235
24061,427
24062,119
24063,410
24064,739
24065,207
24066,200
24067,364
24068,101
24069,350
24070,630
24071,176
24072,329
24073,600
24074,167
24075,578
24076,1039
24077,291
24078,235
24079,427
24080,119
24081,410
24082,739
24083,207
24084,200
24085,364
24086,101
24087,350
24088,630
24089,176
24090,329
24091,600
24092,167
24093,578
24094,1039
24095,291
24096,235
24097,427
24098,119
24099,410
24100,739
24101,207
24102,200
24103,364
24104,101
24105,350
24106,630
24107,176
24108,329
24109,600
24110,167
24111,578
24112,1039
24113,291
24114,235
24115,427
24116,119
24117,410
24118,739
24119,207
24120,200
24121,364
24122,101
24123,350
24124,630
24125,176
24126,329
24127,600
24128,167
24129,578
24130,1039
24131,291
24132,235
24133,427
24134,119
24135,410
24136,739
24137,207
24138,200
24139,364
24140,101
24141,350
24142,630
24143,176
24144,329
24145,600
24146,167
24147,578
24148,1039
24149,291
24150,235
24151,427
24152,119
24153,410
24154,739
24155,207
24156,200
24157,364
24158,101
24159,350
24160,630
24161,176
24162,329
24163,600
24164,167
24165,578
24166,1039
24167,291
24168,235
24169,427
24170,119
24171,410
24172,739
24173,207
24174,200
24175,364
24176,101
24177,350
24178,630
24179,176
24180,329
24181,600
24182,167
24183,578
24184,1039
24185,291
24186,235
24187,427
24188,119
24189,410
24190,739
24191,207
24192,200
24193,364
24194,101
24195,350
24196,630
24197,176
24198,329
24199,600
24200,167
24201,578
24202,1039
24203,291
24204,235
24205,427
24206,119
24207,410
24208,739
24209,207
24210,200
24211,364
24212,101
24213,350
24214,630
24215,176
24216,329
24217,600
24218,167
24219,578
24220,1039
24221,291
24222,235
24223,427
24224,119
24225,410
24226,739
24227,207
24228,200
24229,364
24230,101
24231,350
24232,630
24233,176
24234,329
24235,600
24236,167
24237,578
24238,1039
24239,291
24240,235
24241,427
24242,119
24243,410
24244,739
24245,207
24246,200
24247,364
24248,101
24249,350
24250,630
24251,176
24252,329
24253,600
24254,167
24255,578
24256,1039
24257,291
24258,235
24259,427
24260,119
24261,410
24262,739
24263,207
24264,200
24265,364
24266,101
24267,350
24268,630
24269,176
24270,329
24271,600
24272,167
24273,578
24274,1039
24275,291
24276,235
24277,427
24278,119
24279,410
24280,739
24281,207
24282,200
24283,364
24284,101
24285,350
24286,630
24287,176
24288,329
24289,600
24290,167
24291,578
24292,1039
24293,291
24294,235
24295,427
24296,119
24297,410
24298,739
24299,207
24300,200
24301,364
24302,101
24303,350
24304,630
24305,176
24306,329
24307,600
24308,167
24309,578
24310,1039
24311,291
24312,235
24313,427
24314,119
24315,410
24316,739
24317,207
24318,200
24319,364
24320,101
24321,350
24322,630
24323,176
24324,329
24325,600
24326,167
24327,578
24328,1039
24329,291
24330,235
24331,427
24332,119
24333,410
24334,739
24335,207
24336,200
24337,364
24338,101
24339,350
24340,630
24341,176
24342,329
24343,600
24344,167
24345,578
24346,1039
24347,291
24348,235
24349,427
24350,119
24351,410
24352,739
24353,207
24354,200
24355,364
24356,101
24357,350
24358,630
24359,176
24360,329
24361,600
24362,167
24363,578
24364,1039
24365,291
24366,235
24367,427
24368,119
24369,410
24370,739
24371,207
24372,200
24373,364
24374,101
24375,350
24376,630
24377,176
24378,329
24379,600
24380,167
24381,578
24382,1039
24383,291
24384,235
24385,427
24386,119
24387,410
24388,739
24389,207
24390,200
24391,364
24392,101
24393,350
24394,630
24395,176
24396,329
24397,600
24398,167
24399,578
24400,1039
24401,291
24402,235
24403,427
24404,119
24405,410
24406,739
24407,207
24408,200
24409,364
24410,101
24411,350
24412,630
24413,176
24414,329
24415,600
24416,167
24417,578
24418,1039
24419,291
24420,235
24421,427
24422,119
24423,410
24424,739
24425,207
24426,200
24427,364
24428,101
24429,350
24430,630
24431,176
24432,329
24433,600
24434,167
24435,578
24436,1039
24437,291
24438,235
24439,427
24440,119
24441,410
24442,739
24443,207
24444,200
24445,364
24446,101
24447,350
24448,630
24449,176
24450,329
24451,600
24452,167
24453,578
24454,1039
24455,291
24456,235
24457,427
24458,119
24459,410
24460,739
24461,207
24462,200
24463,364
24464,101
24465,350
24466,630
24467,176
24468,329
24469,600
24470,167
24471,578
24472,1039
24473,291
24474,235
24475,427
24476,119
24477,410
24478,739
24479,207
24480,200
24481,364
24482,101
24483,350
24484,630
24485,176
24486,329
24487,600
24488,167
24489,578
24490,1039
24491,291
24492,235
24493,427
24494,119
24495,410
24496,739
24497,207
24498,200
24499,364
24500,101
24501,350
24502,630
24503,176
24504,329
24505,600
24506,167
24507,578
24508,1039
24509,291
24510,235
24511,427
24512,119
24513,410
24514,739
24515,207
24516,200
24517,364
24518,101
24519,350
24520,630
24521,176
24522,329
24523,600
24524,167
24525,578
24526,1039
24527,291
24528,235
24529,427
24530,119
24531,410
24532,739
24533,207
24534,200
24535,364
24536,101
24537,350
24538,630
24539,176
24540,329
24541,600
24542,167
24543,578
24544,1039
24545,291
24546,235
24547,427
24548,119
24549,410
24550,739
24551,207
24552,200
24553,364
24554,101
24555,350
24556,630
24557,176
24558,329
24559,600
24560,167
24561,578
24562,1039
24563,291
24564,235
24565,427
24566,119
24567,410
24568,739
24569,207
24570,200
24571,364
24572,101
24573,350
24574,630
24575,176
24576,329
24577,600
24578,167
24579,578
24580,1039
24581,291
24582,235
24583,427
24584,119
24585,410
24586,739
24587,207
24588,200
24590,101
24591,350
24592,630
24593,176
24594,329
24595,600
24596,167
24597,578
24598,1039
24599,291
24600,235
24601,427
24602,119
24603,410
24604,739
24605,207
24606,200
24607,364
24608,101
24609,350
24610,630
24611,176
24612,329
24613,600
24614,167
24615,578
24616,1039
24617,291
24618,235
24619,427
24620,119
24621,410
24622,739
24623,207
24624,200
24625,364
24626,101
24627,350
24628,630
24629,176
24630,329
24631,600
24632,167
24633,578
24634,1039
24635,291
24636,235
24637,427
24638,119
24639,410
24640,739
24641,207
24642,200
24643,364
24644,101
24645,350
24646,630
24647,176
24648,329
24649,600
24650,167
24651,578
24652,1039
24653,291
24654,235
24655,427
24656,119
24657,410
24658,739
24659,207
24660,200
24661,364
24662,101
24663,350
24664,630
24665,176
24666,329
24667,600
24668,167
24669,578
24670,1039
24671,291
24672,235
24673,427
24674,119
24675,410
24676,739
24677,207
24678,200
24679,364
24680,101
24681,350
24682,630
24683,176
24684,329
24685,600
24686,167
24687,578
24688,1039
24689,291
24690,235
24691,427
24692,119
24693,410
24694,739
24695,207
24696,200
24697,364
24698,101
24699,350
24700,630
24701,176
24702,329
24703,600
24704,167
24705,578
24706,1039
24707,291
24708,235
24709,427
24710,119
24711,410
24712,739
24713,207
24714,200
24715,364
24716,101
24717,350
24718,630
24719,176
24720,329
24721,600
24722,167
24723,578
24724,1039
24725,291
24726,235
24727,427
24728,119
24729,410
24730,739
24731,207
24732,200
24733,364
24734,101
24735,350
24736,630
24737,176
24738,329
24739,600
24740,167
24741,578
24742,1039
24743,291
24744,235
24745,427
24746,119
24747,410
24748,739
24749,207
24750,200
24751,364
24752,101
24753,350
24754,630
24755,176
24756,329
24757,600
24758,167
24759,578
24760,1039
24761,291
24762,235
24763,427
24764,119
24765,410
24766,739
24767,207
24768,200
24769,364
24770,101
24771,350
24772,630
24773,176
24774,329
24775,600
24776,167
24777,578
24778,1039
24779,291
24780,235
24781,427
24782,119
24783,410
24784,739
24785,207
24786,200
24787,364
24788,101
24789,350
24790,630
24791,176
24792,329
24793,600
24794,167
24795,578
24796,1039
24797,291
24798,235
24799,427
24800,119
24801,410
24802,739
24803,207
24804,200
24805,364
24806,101
24807,350
24808,630
24809,176
24810,329
24811,600
24812,167
24813,578
24814,1039
24815,291
24816,235
24817,427
24818,119
24819,410
24820,739
24821,207
24822,200
24823,364
24824,101
24825,350
24826,630
24827,176
24828,329
24829,600
24830,167
24831,578
24832,1039
24833,291
24834,235
24835,427
24836,119
24837,410
24838,739
24839,207
24840,200
24841,364
24842,101
24843,350
24844,630
24845,176
24846,329
24847,600
24848,167
24849,578
24850,1039
24851,291
24852,235
24853,427
24854,119
24855,410
24856,739
24857,207
24858,200
24859,364
24860,101
24861,350
24862,630
24863,176
24864,329
24865,600
24866,167
24867,578
24868,1039
24869,291
24870,235
24871,427
24872,119
24873,410
24874,739
24875,207
24876,200
24877,364
24878,101
24879,350
24880,630
24881,176
24882,329
24883,600
24884,167
24885,578
24886,1039
24887,291
24888,235
24889,427
24890,119
24891,410
24892,739
24893,207
24894,200
24895,364
24896,101
24897,350
24898,630
24899,176
24900,329
24901,600
24902,167
24903,578
24904,1039
24905,291
24906,235
24907,427
24908,119
24909,410
24910,739
24911,207
24912,200
24913,364
24914,101
24915,350
24916,630
24917,176
24918,329
24919,600
24920,167
24921,578
24922,1039
24923,291
24924,235
24925,427
24926,119
24927,410
24928,739
24929,207
24930,200
24931,364
24932,101
24933,350
24934,630
24935,176
24936,329
24937,600
24938,167
24939,578
24940,1039
24941,291
24942,235
24943,427
24944,119
24945,410
24946,739
24947,207
24948,200
24949,364
24950,101
24951,350
24952,630
24953,176
24954,329
24955,600
24956,167
24957,578
24958,1039
24959,291
24960,235
24961,427
24962,119
24963,410
24964,739
24965,207
24966,200
24967,364
24968,101
24969,350
24970,630
24971,176
24972,329
24973,600
24974,167
24975,578
24976,1039
24977,291
24978,235
24979,427
24980,119
24981,410
24982,739
24983,207
24984,200
24985,364
24986,101
24987,350
24988,630
24989,176
24990,329
24991,600
24992,167
24993,578
24994,1039
24995,291
24996,235
24997,427
24998,119
24999,410
25000,739
25001,207
25002,200
25003,364
25004,101
25005,350
25006,630
25007,176
25008,329
25009,600
25010,167
25011,578
25012,1039
25013,291
25014,235
25015,427
25016,119
25017,410
25018,739
25019,207
25020,200
25021,364
25022,101
25023,350
25024,630
25025,176
25026,329
25027,600
25028,167
25029,578
25030,1039
25031,291
25032,235
25033,427
25034,119
25035,410
25036,739
25037,207
25038,200
25039,364
25040,101
25041,350
25042,630
25043,176
25044,329
25045,600
25046,167
25047,578
25048,1039
25049,291
25050,235
25051,427
25052,119
25053,410
25054,739
25055,207
25056,200
25057,364
25058,101
25059,350
25060,630
25061,176
25062,329
